Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
27/06/14,Place in Pâquis,2014-06-27T15:41:45+01:00,2014-06-27T15:43:45+01:00,120,46.2086328032,6.150036832,,
27/06/14,Place in Lac Léman,2014-06-27T16:07:48+01:00,2014-06-27T18:23:07+01:00,8119,46.2072875042,6.1562393211,,
27/06/14,Place in Cité,2014-06-27T18:35:02+01:00,2014-06-27T18:50:32+01:00,930,46.1997152738,6.1514876769,,
27/06/14,Place in Parc des Bastions,2014-06-27T19:02:22+01:00,2014-06-27T19:06:02+01:00,220,46.1999724801,6.145868936,,
27/06/14,Place in Grottes et Saint-Gervais,2014-06-27T19:24:33+01:00,2014-06-27T19:54:24+01:00,1791,46.2057810511,6.1433943858,,
27/06/14,Place in Pâquis,2014-06-27T20:01:59+01:00,2014-06-28T00:00:00+01:00,14281,46.2128471976,6.1448276853,,
28/06/14,Place in Pâquis,2014-06-28T00:00:00+01:00,2014-06-28T10:25:55+01:00,37555,46.2128471976,6.1448276853,,
28/06/14,Place in Reignier-Ésery,2014-06-28T11:17:08+01:00,2014-06-28T12:59:09+01:00,6121,46.1548590577,6.1938639923,,
28/06/14,Place in Grottes et Saint-Gervais,2014-06-28T14:01:07+01:00,2014-06-28T14:13:25+01:00,738,46.2101597038,6.1429666402,,
28/06/14,Place in Pâquis,2014-06-28T14:19:01+01:00,2014-06-28T21:50:06+01:00,27065,46.2128471976,6.1448276853,,
28/06/14,Place in Pâquis,2014-06-28T21:59:04+01:00,2014-06-28T22:09:22+01:00,618,46.2167956452,6.1513717213,,
28/06/14,Place in Pâquis,2014-06-28T22:27:52+01:00,2014-06-29T00:00:00+01:00,5528,46.2128471976,6.1448276853,,
29/06/14,Place in Pâquis,2014-06-29T00:00:00+01:00,2014-06-29T10:02:44+01:00,36164,46.2128471976,6.1448276853,,
29/06/14,Place in Pâquis,2014-06-29T10:13:18+01:00,2014-06-29T10:32:37+01:00,1159,46.2229346501,6.1389031525,,
29/06/14,Place in Pâquis,2014-06-29T11:19:55+01:00,2014-06-29T11:58:28+01:00,2313,46.2128471976,6.1448276853,,
29/06/14,Place in Gewerbeschule,2014-06-29T16:21:09+01:00,2014-06-29T16:28:35+01:00,446,47.3795391824,8.5370925959,,
29/06/14,Place in Langstrasse,2014-06-29T16:46:06+01:00,2014-06-30T00:00:00+01:00,26034,47.3778139196,8.529196997,,
30/06/14,Place in Langstrasse,2014-06-30T00:00:00+01:00,2014-06-30T10:11:31+01:00,36691,47.3778139196,8.529196997,,
30/06/14,Place in City,2014-06-30T10:22:53+01:00,2014-06-30T10:25:55+01:00,182,47.377122238,8.5403208697,,
30/06/14,Place in Limmat,2014-06-30T10:30:27+01:00,2014-06-30T10:43:15+01:00,768,47.3767612634,8.5431295926,,
30/06/14,Place in City,2014-06-30T10:49:00+01:00,2014-06-30T11:00:08+01:00,668,47.3778992242,8.5407059398,,
30/06/14,Place in Bedfordshire,2014-06-30T16:57:03+01:00,2014-06-30T17:02:28+01:00,325,51.8817782793,-0.3741423884,,
30/06/14,Place in Bedfordshire,2014-06-30T17:07:09+01:00,2014-06-30T17:26:56+01:00,1187,51.8784832612,-0.3770845606,,
30/06/14,Marks and Spencer,2014-06-30T18:09:40+01:00,2014-06-30T18:23:41+01:00,841,51.61398,-0.24903,,
30/06/14,Home,2014-06-30T18:28:21+01:00,2014-07-01T00:00:00+01:00,19899,51.61603,-0.24579,Home,
01/07/14,Home,2014-07-01T00:00:00+01:00,2014-07-01T08:50:13+01:00,31813,51.61603,-0.24579,Home,
01/07/14,EMC,2014-07-01T11:22:34+01:00,2014-07-01T20:22:20+01:00,32386,51.5386,-0.14165,Work,
01/07/14,Place in London Borough of Camden,2014-07-01T20:29:04+01:00,2014-07-01T20:33:28+01:00,264,51.5512719715,-0.1410228908,,
01/07/14,Home,2014-07-01T20:58:18+01:00,2014-07-02T00:00:00+01:00,10902,51.61603,-0.24579,Home,
02/07/14,Home,2014-07-02T00:00:00+01:00,2014-07-02T09:20:21+01:00,33621,51.61603,-0.24579,Home,
02/07/14,EMC,2014-07-02T09:53:35+01:00,2014-07-02T15:49:09+01:00,21334,51.5386,-0.14165,Work,
02/07/14,Place in London Borough of Barnet,2014-07-02T16:09:55+01:00,2014-07-02T16:14:25+01:00,270,51.5771661588,-0.2132786742,,
02/07/14,Place in EMC Building,2014-07-02T16:57:06+01:00,2014-07-02T19:55:54+01:00,10728,51.4930408877,-0.2900256811,,
02/07/14,Place in London Borough of Hounslow,2014-07-02T20:14:36+01:00,2014-07-02T20:28:10+01:00,814,51.4915911897,-0.2756758923,,
02/07/14,West Hampstead Thameslink Railway Station (WHP),2014-07-02T20:48:19+01:00,2014-07-02T21:07:25+01:00,1146,51.54843669989276,-0.1925075054168701,,
02/07/14,Home,2014-07-02T21:24:33+01:00,2014-07-03T00:00:00+01:00,9327,51.61603,-0.24579,Home,
03/07/14,Home,2014-07-03T00:00:00+01:00,2014-07-03T19:52:16+01:00,71536,51.61603,-0.24579,Home,
03/07/14,Marks and Spencer,2014-07-03T19:59:26+01:00,2014-07-03T20:06:10+01:00,404,51.61398,-0.24903,,
03/07/14,Home,2014-07-03T20:13:01+01:00,2014-07-04T00:00:00+01:00,13619,51.61603,-0.24579,Home,
04/07/14,Home,2014-07-04T00:00:00+01:00,2014-07-04T09:02:07+01:00,32527,51.61603,-0.24579,Home,
04/07/14,EMC,2014-07-04T09:39:37+01:00,2014-07-04T19:02:49+01:00,33792,51.5386,-0.14165,Work,
04/07/14,Marks and Spencer,2014-07-04T19:34:08+01:00,2014-07-04T19:50:07+01:00,959,51.61398,-0.24903,,
04/07/14,Home,2014-07-04T19:57:16+01:00,2014-07-05T00:00:00+01:00,14564,51.61603,-0.24579,Home,
05/07/14,Home,2014-07-05T00:00:00+01:00,2014-07-06T00:00:00+01:00,86400,51.61603,-0.24579,Home,
06/07/14,Home,2014-07-06T00:00:00+01:00,2014-07-06T15:20:51+01:00,55251,51.61603,-0.24579,Home,
06/07/14,Marks and Spencer,2014-07-06T15:32:56+01:00,2014-07-06T15:37:14+01:00,258,51.61398,-0.24903,,
06/07/14,Home,2014-07-06T15:42:24+01:00,2014-07-07T00:00:00+01:00,29856,51.61603,-0.24579,Home,
07/07/14,Home,2014-07-07T00:00:00+01:00,2014-07-07T09:17:46+01:00,33466,51.61603,-0.24579,Home,
07/07/14,EMC,2014-07-07T09:57:32+01:00,2014-07-07T19:30:48+01:00,34396,51.5386,-0.14165,Work,
07/07/14,Place in London Borough of Camden,2014-07-07T19:37:58+01:00,2014-07-07T19:41:28+01:00,210,51.53608,-0.14003,,
07/07/14,Home,2014-07-07T20:23:12+01:00,2014-07-08T00:00:00+01:00,13008,51.61603,-0.24579,Home,
08/07/14,Home,2014-07-08T00:00:00+01:00,2014-07-08T06:57:36+01:00,25056,51.61603,-0.24579,Home,
08/07/14,Milton Keynes Central Railway Station (MKC),2014-07-08T08:23:41+01:00,2014-07-08T08:44:55+01:00,1274,52.0343038374997,-0.7741928100585938,,http://foursquare.com/venue/4b54d8d3f964a52078cf27e3
08/07/14,Horwood House,2014-07-08T09:27:16+01:00,2014-07-08T18:35:02+01:00,32866,51.9591377797467,-0.8435785624143962,,http://foursquare.com/venue/4ba36d98f964a520323c38e3
08/07/14,EMC,2014-07-08T19:53:33+01:00,2014-07-08T20:03:49+01:00,616,51.5386,-0.14165,Work,
08/07/14,Home,2014-07-08T20:54:07+01:00,2014-07-09T00:00:00+01:00,11153,51.61603,-0.24579,Home,
09/07/14,Home,2014-07-09T00:00:00+01:00,2014-07-09T06:57:20+01:00,25040,51.61603,-0.24579,Home,
09/07/14,Place in London Borough of Islington,2014-07-09T07:34:22+01:00,2014-07-09T07:51:27+01:00,1025,51.5585495021,-0.1374517985,,
09/07/14,Milton Keynes Central Railway Station (MKC),2014-07-09T08:27:49+01:00,2014-07-09T08:59:08+01:00,1879,52.0343038374997,-0.7741928100585938,,http://foursquare.com/venue/4b54d8d3f964a52078cf27e3
09/07/14,Horwood House,2014-07-09T09:14:08+01:00,2014-07-09T18:33:16+01:00,33548,51.9591377797467,-0.8435785624143962,,http://foursquare.com/venue/4ba36d98f964a520323c38e3
09/07/14,Kentish Town Railway Station (KTN),2014-07-09T19:40:42+01:00,2014-07-09T20:01:49+01:00,1267,51.55046486877708,-0.1399683952331543,,
09/07/14,Home,2014-07-09T20:26:36+01:00,2014-07-10T00:00:00+01:00,12804,51.61603,-0.24579,Home,
10/07/14,Home,2014-07-10T00:00:00+01:00,2014-07-10T09:16:35+01:00,33395,51.61603,-0.24579,Home,
10/07/14,Marks and Spencer,2014-07-10T09:22:12+01:00,2014-07-10T09:26:15+01:00,243,51.61398,-0.24903,,
10/07/14,Place in London Borough of Barnet,2014-07-10T09:30:15+01:00,2014-07-10T09:36:06+01:00,351,51.61227,-0.2486,,
10/07/14,EMC,2014-07-10T09:59:57+01:00,2014-07-10T10:08:37+01:00,520,51.5386,-0.14165,Work,
10/07/14,Kentish Town Railway Station (KTN),2014-07-10T20:15:17+01:00,2014-07-10T20:25:20+01:00,603,51.55046486877708,-0.1399683952331543,,
10/07/14,Home,2014-07-10T20:52:23+01:00,2014-07-11T00:00:00+01:00,11257,51.61603,-0.24579,Home,
11/07/14,Home,2014-07-11T00:00:00+01:00,2014-07-11T08:59:39+01:00,32379,51.61603,-0.24579,Home,
11/07/14,Kentish Town Railway Station (KTN),2014-07-11T09:27:34+01:00,2014-07-11T10:45:35+01:00,4681,51.55046486877708,-0.1399683952331543,,
11/07/14,Place in London Borough of Camden,2014-07-11T13:06:25+01:00,2014-07-11T14:02:58+01:00,3393,51.54042,-0.14519,,
11/07/14,Home,2014-07-11T21:08:47+01:00,2014-07-12T00:00:00+01:00,10273,51.61603,-0.24579,Home,
12/07/14,Home,2014-07-12T00:00:00+01:00,2014-07-12T21:44:42+01:00,78282,51.61603,-0.24579,Home,
12/07/14,Home,2014-07-12T21:44:42+01:00,2014-07-13T00:00:00+01:00,8118,51.61603,-0.24579,Home,
13/07/14,Home,2014-07-13T00:00:00+01:00,2014-07-14T00:00:00+01:00,86400,51.61603,-0.24579,Home,
14/07/14,Home,2014-07-14T00:00:00+01:00,2014-07-14T09:16:25+01:00,33385,51.61603,-0.24579,Home,
14/07/14,Kentish Town Railway Station (KTN),2014-07-14T09:45:53+01:00,2014-07-14T19:22:10+01:00,34577,51.55046486877708,-0.1399683952331543,,
14/07/14,Swiss Cottage Leisure Centre,2014-07-14T19:50:20+01:00,2014-07-14T20:00:49+01:00,629,51.542304942159305,-0.17239093780517578,,http://foursquare.com/venue/4ac518faf964a52031b020e3
14/07/14,Home,2014-07-14T20:48:06+01:00,2014-07-15T00:00:00+01:00,11514,51.61603,-0.24579,Home,
15/07/14,Home,2014-07-15T00:00:00+01:00,2014-07-15T09:15:08+01:00,33308,51.61603,-0.24579,Home,
15/07/14,Place in London Borough of Camden,2014-07-15T09:54:12+01:00,2014-07-15T18:54:30+01:00,32418,51.53945,-0.14259,,
15/07/14,Marks and Spencer,2014-07-15T20:17:44+01:00,2014-07-15T20:25:54+01:00,490,51.61398,-0.24903,,
15/07/14,Home,2014-07-15T20:32:19+01:00,2014-07-16T00:00:00+01:00,12461,51.61603,-0.24579,Home,
16/07/14,Home,2014-07-16T00:00:00+01:00,2014-07-16T09:18:16+01:00,33496,51.61603,-0.24579,Home,
16/07/14,Mill Hill Broadway Railway Station (MIL),2014-07-16T09:24:53+01:00,2014-07-16T09:58:10+01:00,1997,51.61298013870623,-0.2492952346801758,,
16/07/14,Place in London Borough of Camden,2014-07-16T15:32:41+01:00,2014-07-16T20:14:56+01:00,16935,51.5390435324,-0.1426618916,,
16/07/14,Home,2014-07-16T21:54:39+01:00,2014-07-17T00:00:00+01:00,7521,51.61603,-0.24579,Home,
17/07/14,Home,2014-07-17T00:00:00+01:00,2014-07-17T09:05:21+01:00,32721,51.61603,-0.24579,Home,
17/07/14,Kentish Town Railway Station (KTN),2014-07-17T09:27:23+01:00,2014-07-17T12:43:28+01:00,11765,51.55046486877708,-0.1399683952331543,,
17/07/14,Place in London Borough of Camden,2014-07-17T18:55:03+01:00,2014-07-17T19:06:12+01:00,669,51.541530457,-0.1396398037,,
17/07/14,Place in O2 centre,2014-07-17T19:23:00+01:00,2014-07-17T22:39:18+01:00,11778,51.54791,-0.18136,,
17/07/14,Home,2014-07-17T23:14:01+01:00,2014-07-18T00:00:00+01:00,2759,51.61603,-0.24579,Home,
18/07/14,Home,2014-07-18T00:00:00+01:00,2014-07-18T09:31:00+01:00,34260,51.61603,-0.24579,Home,
18/07/14,Place in London Borough of Camden,2014-07-18T10:00:50+01:00,2014-07-18T20:20:18+01:00,37168,51.5497388314,-0.1401109099,,
18/07/14,Home,2014-07-18T21:05:05+01:00,2014-07-19T00:00:00+01:00,10495,51.61603,-0.24579,Home,
19/07/14,Home,2014-07-19T00:00:00+01:00,2014-07-19T16:52:22+01:00,60742,51.61603,-0.24579,Home,
20/07/14,Home,2014-07-20T12:42:50+01:00,2014-07-20T14:22:45+01:00,5995,51.61603,-0.24579,Home,
20/07/14,Marks and Spencer,2014-07-20T14:30:46+01:00,2014-07-20T14:43:46+01:00,780,51.61398,-0.24903,,
20/07/14,Home,2014-07-20T14:49:33+01:00,2014-07-21T00:00:00+01:00,33027,51.61603,-0.24579,Home,
21/07/14,Home,2014-07-21T00:00:00+01:00,2014-07-21T08:48:09+01:00,31689,51.61603,-0.24579,Home,
21/07/14,Place in London Borough of Camden,2014-07-21T09:25:09+01:00,2014-07-21T19:16:35+01:00,35486,51.5394397101,-0.1431583153,,
21/07/14,Home,2014-07-21T20:51:46+01:00,2014-07-22T00:00:00+01:00,11294,51.61603,-0.24579,Home,
22/07/14,Home,2014-07-22T00:00:00+01:00,2014-07-22T09:20:40+01:00,33640,51.61603,-0.24579,Home,
22/07/14,Poppies Fish & Chips,2014-07-22T12:35:15+01:00,2014-07-22T12:49:20+01:00,845,51.54084473221959,-0.14401599333252343,,http://foursquare.com/venue/5151d9a1e4b0735705449d89
22/07/14,Place in London Borough of Camden,2014-07-22T12:53:27+01:00,2014-07-22T13:04:25+01:00,658,51.5414098233,-0.1431761537,,
22/07/14,EMC,2014-07-22T13:12:29+01:00,2014-07-22T13:19:58+01:00,449,51.5386,-0.14165,Work,
22/07/14,Home,2014-07-22T21:23:25+01:00,2014-07-23T00:00:00+01:00,9395,51.61603,-0.24579,Home,
23/07/14,Home,2014-07-23T00:00:00+01:00,2014-07-23T09:19:44+01:00,33584,51.61603,-0.24579,Home,
23/07/14,Kentish Town Railway Station (KTN),2014-07-23T09:45:35+01:00,2014-07-23T17:06:40+01:00,26465,51.55046486877708,-0.1399683952331543,,
23/07/14,Place in London Borough of Camden,2014-07-23T17:32:37+01:00,2014-07-23T18:36:52+01:00,3855,51.54042,-0.14519,,
23/07/14,Place in London Borough of Camden,2014-07-23T18:42:00+01:00,2014-07-23T20:13:53+01:00,5513,51.54042,-0.14519,,
23/07/14,Place in London Borough of Camden,2014-07-23T20:27:33+01:00,2014-07-23T20:43:41+01:00,968,51.5441702652,-0.1531459225,,
23/07/14,Home,2014-07-23T21:43:37+01:00,2014-07-24T00:00:00+01:00,8183,51.61603,-0.24579,Home,
24/07/14,Home,2014-07-24T00:00:00+01:00,2014-07-24T09:17:19+01:00,33439,51.61603,-0.24579,Home,
24/07/14,Place in London Borough of Camden,2014-07-24T10:14:25+01:00,2014-07-24T19:55:39+01:00,34874,51.5391,-0.14214,,
24/07/14,Place in London Borough of Barnet,2014-07-24T20:58:30+01:00,2014-07-24T21:05:20+01:00,410,51.5595169995,-0.1976878288,,
24/07/14,Home,2014-07-24T21:34:47+01:00,2014-07-25T00:00:00+01:00,8713,51.61603,-0.24579,Home,
25/07/14,Home,2014-07-25T00:00:00+01:00,2014-07-25T08:57:15+01:00,32235,51.61603,-0.24579,Home,
25/07/14,Mill Hill Broadway Railway Station (MIL),2014-07-25T09:07:11+01:00,2014-07-25T09:11:28+01:00,257,51.61298013870623,-0.2492952346801758,,
25/07/14,EMC,2014-07-25T09:32:22+01:00,2014-07-25T13:11:22+01:00,13140,51.5386,-0.14165,Work,
25/07/14,Sainsbury's,2014-07-25T13:15:48+01:00,2014-07-25T13:24:29+01:00,521,51.54016964213216,-0.1411914825439453,,
25/07/14,EMC,2014-07-25T13:28:39+01:00,2014-07-25T19:05:36+01:00,20217,51.5386,-0.14165,Work,
25/07/14,The Earl of Camden,2014-07-25T19:12:06+01:00,2014-07-25T20:45:58+01:00,5632,51.53774061654683,-0.1448822021484375,,
25/07/14,Home,2014-07-25T22:13:53+01:00,2014-07-26T00:00:00+01:00,6367,51.61603,-0.24579,Home,
26/07/14,Home,2014-07-26T00:00:00+01:00,2014-07-26T12:06:50+01:00,43610,51.61603,-0.24579,Home,
26/07/14,Place in Pentavia Retail Park,2014-07-26T12:22:30+01:00,2014-07-26T12:26:24+01:00,234,51.6075325038,-0.2418968559,,
26/07/14,Home,2014-07-26T12:45:35+01:00,2014-07-26T14:19:34+01:00,5639,51.61603,-0.24579,Home,
26/07/14,Ananta's House,2014-07-26T14:32:17+01:00,2014-07-26T22:14:02+01:00,27705,51.61955,-0.2541,,
26/07/14,Home,2014-07-26T22:26:11+01:00,2014-07-27T00:00:00+01:00,5629,51.61603,-0.24579,Home,
27/07/14,Home,2014-07-27T00:00:00+01:00,2014-07-27T11:10:57+01:00,40257,51.61603,-0.24579,Home,
27/07/14,Mandar's Flat,2014-07-27T12:41:46+01:00,2014-07-27T14:27:51+01:00,6365,51.3687541796,-0.0983417267,,
27/07/14,Mandar's Flat,2014-07-27T14:37:04+01:00,2014-07-27T19:22:41+01:00,17137,51.3687541796,-0.0983417267,,
27/07/14,Home,2014-07-27T20:48:26+01:00,2014-07-28T00:00:00+01:00,11494,51.61603,-0.24579,Home,
28/07/14,Home,2014-07-28T00:00:00+01:00,2014-07-28T09:06:03+01:00,32763,51.61603,-0.24579,Home,
28/07/14,EMC,2014-07-28T09:36:47+01:00,2014-07-28T13:18:05+01:00,13278,51.5386,-0.14165,Work,
28/07/14,EMC,2014-07-28T13:21:06+01:00,2014-07-28T19:31:32+01:00,22226,51.5386,-0.14165,Work,
28/07/14,Waitrose,2014-07-28T20:13:26+01:00,2014-07-28T20:25:23+01:00,717,51.546441800850076,-0.17955780029296875,,http://foursquare.com/venue/4ac518eff964a52087ad20e3
28/07/14,Home,2014-07-28T20:54:43+01:00,2014-07-29T00:00:00+01:00,11117,51.61603,-0.24579,Home,
29/07/14,Home,2014-07-29T00:00:00+01:00,2014-07-29T08:59:19+01:00,32359,51.61603,-0.24579,Home,
29/07/14,Place in London Borough of Barnet,2014-07-29T09:06:25+01:00,2014-07-29T09:13:05+01:00,400,51.6126,-0.2487,,
29/07/14,EMC,2014-07-29T09:38:25+01:00,2014-07-29T12:53:44+01:00,11719,51.5386,-0.14165,Work,
29/07/14,Sushi Waka,2014-07-29T12:59:20+01:00,2014-07-29T13:57:10+01:00,3470,51.53749036616041,-0.14517724514007568,,http://foursquare.com/venue/4ad4c835f964a520bafb20e3
29/07/14,EMC,2014-07-29T14:04:24+01:00,2014-07-29T21:12:21+01:00,25677,51.5386,-0.14165,Work,
29/07/14,Home,2014-07-29T22:38:32+01:00,2014-07-30T00:00:00+01:00,4888,51.61603,-0.24579,Home,
30/07/14,Home,2014-07-30T00:00:00+01:00,2014-07-30T08:53:31+01:00,32011,51.61603,-0.24579,Home,
30/07/14,Mill Hill Broadway Railway Station (MIL),2014-07-30T09:02:14+01:00,2014-07-30T09:12:24+01:00,610,51.61298013870623,-0.2492952346801758,,
30/07/14,EMC,2014-07-30T09:36:17+01:00,2014-07-30T13:25:16+01:00,13739,51.5386,-0.14165,Work,
30/07/14,EMC,2014-07-30T13:29:50+01:00,2014-07-30T19:48:06+01:00,22696,51.5386,-0.14165,Work,
30/07/14,Taste of Siam,2014-07-30T19:57:09+01:00,2014-07-30T20:02:19+01:00,310,51.53557715308223,-0.13955132597972958,,http://foursquare.com/venue/4b8a6621f964a520536b32e3
30/07/14,Kentish Town Railway Station (KTN),2014-07-30T20:16:06+01:00,2014-07-30T20:31:40+01:00,934,51.55046486877708,-0.1399683952331543,,
30/07/14,Home,2014-07-30T20:52:07+01:00,2014-07-31T00:00:00+01:00,11273,51.61603,-0.24579,Home,
31/07/14,Home,2014-07-31T00:00:00+01:00,2014-07-31T08:58:31+01:00,32311,51.61603,-0.24579,Home,
31/07/14,Mill Hill Broadway Railway Station (MIL),2014-07-31T09:10:27+01:00,2014-07-31T09:14:31+01:00,244,51.61298013870623,-0.2492952346801758,,
31/07/14,EMC,2014-07-31T09:35:17+01:00,2014-07-31T20:17:06+01:00,38509,51.5386,-0.14165,Work,
31/07/14,O2 Centre,2014-07-31T21:04:50+01:00,2014-07-31T21:21:15+01:00,985,51.5478089717051,-0.18103026516180304,,http://foursquare.com/venue/4d0f98f0d21db60c25112518
31/07/14,Home,2014-07-31T21:54:00+01:00,2014-08-01T00:00:00+01:00,7560,51.61603,-0.24579,Home,
01/08/14,Home,2014-08-01T00:00:00+01:00,2014-08-01T09:16:56+01:00,33416,51.61603,-0.24579,Home,
01/08/14,EMC,2014-08-01T09:55:36+01:00,2014-08-01T12:24:17+01:00,8921,51.5386,-0.14165,Work,
01/08/14,The Cheapside Plane,2014-08-01T12:58:33+01:00,2014-08-01T13:18:03+01:00,1170,51.5142757222,-0.0946465699,,
01/08/14,EMC,2014-08-01T13:44:10+01:00,2014-08-01T20:11:28+01:00,23238,51.5386,-0.14165,Work,
01/08/14,Home,2014-08-01T21:44:43+01:00,2014-08-02T00:00:00+01:00,8117,51.61603,-0.24579,Home,
02/08/14,Home,2014-08-02T00:00:00+01:00,2014-08-02T10:58:00+01:00,39480,51.61603,-0.24579,Home,
02/08/14,Barber,2014-08-02T11:04:01+01:00,2014-08-02T11:27:31+01:00,1410,51.6145,-0.24779,,
02/08/14,Home,2014-08-02T11:32:11+01:00,2014-08-02T13:06:57+01:00,5686,51.61603,-0.24579,Home,
02/08/14,Mill Hill Broadway Railway Station (MIL),2014-08-02T13:15:02+01:00,2014-08-02T13:28:03+01:00,781,51.61298013870623,-0.2492952346801758,Train Station,http://foursquare.com/venue/4b1615a9f964a520d8b623e3
02/08/14,The London Eye,2014-08-02T14:27:46+01:00,2014-08-02T14:36:12+01:00,506,51.50346686817662,-0.1196479797363281,Monument / Landmark,http://foursquare.com/venue/4ac518cef964a52021a620e3
02/08/14,Place in London Congestion Charge,2014-08-02T15:09:12+01:00,2014-08-02T15:19:48+01:00,636,51.5085462158,-0.0963189322,,
02/08/14,Greenwich Park,2014-08-02T16:07:43+01:00,2014-08-02T16:37:16+01:00,1773,51.4779083393471,-3.862380981445314E-4,Park,http://foursquare.com/venue/4bc9d8eb937ca593e96aa692
02/08/14,Zerodegrees,2014-08-02T16:55:21+01:00,2014-08-02T17:59:22+01:00,3841,51.46722648269807,0.008380117638942022,Brewery,http://foursquare.com/venue/4bbde254f57ba5937390aeb9
02/08/14,Greenwich Foot Tunnel,2014-08-02T18:49:03+01:00,2014-08-02T18:52:34+01:00,211,51.48497076631515,-0.009784698486328125,Tunnel,http://foursquare.com/venue/4ac518d2f964a5200fa720e3
02/08/14,The Kati Roll Company,2014-08-02T19:42:51+01:00,2014-08-02T20:37:16+01:00,3265,51.51521013333333,-0.137429,Indian Restaurant,http://foursquare.com/venue/4ad32009f964a52024e320e3
02/08/14,West Hampstead Thameslink Railway Station (WHP),2014-08-02T21:10:46+01:00,2014-08-02T21:20:07+01:00,561,51.54843669989276,-0.1925075054168701,Train Station,http://foursquare.com/venue/4ae88d03f964a52058b021e3
02/08/14,Home,2014-08-02T21:38:46+01:00,2014-08-03T00:00:00+01:00,8474,51.61603,-0.24579,Home,
03/08/14,Home,2014-08-03T00:00:00+01:00,2014-08-03T09:53:45+01:00,35625,51.61603,-0.24579,Home,
03/08/14,Chiswick Business Park,2014-08-03T11:28:36+01:00,2014-08-03T11:41:00+01:00,744,51.49346160258587,-0.2747440338134766,Office,http://foursquare.com/venue/4b27babdf964a5200d8924e3
03/08/14,Patisserie Valerie - Henley-on-Thames,2014-08-03T13:13:26+01:00,2014-08-03T13:41:22+01:00,1676,51.53760936443969,-0.9048461428288651,Bakery,http://foursquare.com/venue/4ecf5ab9d3e3521ce462aa28
03/08/14,Mill Meadows,2014-08-03T13:58:35+01:00,2014-08-03T15:28:54+01:00,5419,51.53330605581256,-0.8968482369340784,Park,http://foursquare.com/venue/4dbec85b6a23a3c473ac8791
03/08/14,Place in Mill Meadows,2014-08-03T15:33:45+01:00,2014-08-03T15:42:01+01:00,496,51.5333037522,-0.8962711954,,
03/08/14,Place in Henley-on-Thames,2014-08-03T15:55:12+01:00,2014-08-03T15:57:30+01:00,138,51.5293299167,-0.887132121,,
03/08/14,Place in Henley-on-Thames,2014-08-03T16:04:51+01:00,2014-08-03T16:17:02+01:00,731,51.5272745538,-0.8846409746,,
03/08/14,Place in Berkshire,2014-08-03T16:20:20+01:00,2014-08-03T16:34:22+01:00,842,51.5286251128,-0.8854937972,,
03/08/14,Marsh Meadows,2014-08-03T16:43:29+01:00,2014-08-03T17:09:53+01:00,1584,51.529987,-0.88866,Other Great Outdoors,http://foursquare.com/venue/520f6fe3498ef161bec6c783
03/08/14,Place in Henley-on-Thames,2014-08-03T17:18:55+01:00,2014-08-03T17:21:20+01:00,145,51.5326464751,-0.8945954209,,
03/08/14,Place in St Pancras Station,2014-08-03T19:58:20+01:00,2014-08-03T20:07:13+01:00,533,51.53199,-0.12636,,
03/08/14,Home,2014-08-03T20:34:33+01:00,2014-08-04T00:00:00+01:00,12327,51.61603,-0.24579,Home,
04/08/14,Home,2014-08-04T00:00:00+01:00,2014-08-04T09:20:15+01:00,33615,51.61603,-0.24579,Home,
04/08/14,EMC,2014-08-04T09:48:42+01:00,2014-08-04T19:56:15+01:00,36453,51.5386,-0.14165,Work,
04/08/14,Waitrose,2014-08-04T20:40:05+01:00,2014-08-04T20:41:59+01:00,114,51.54644180085008,-0.1795578002929688,Supermarket,http://foursquare.com/venue/4ac518eff964a52087ad20e3
04/08/14,Home,2014-08-04T21:26:52+01:00,2014-08-05T00:00:00+01:00,9188,51.61603,-0.24579,Home,
05/08/14,Home,2014-08-05T00:00:00+01:00,2014-08-05T10:55:01+01:00,39301,51.61603,-0.24579,Home,
05/08/14,EMC,2014-08-05T11:20:06+01:00,2014-08-05T12:51:08+01:00,5462,51.5386,-0.14165,Work,
05/08/14,Sainsbury's,2014-08-05T12:55:31+01:00,2014-08-05T13:02:44+01:00,433,51.54016964213216,-0.1411914825439453,Supermarket,http://foursquare.com/venue/4b60a52ef964a5200ef229e3
05/08/14,EMC,2014-08-05T13:03:05+01:00,2014-08-05T18:23:01+01:00,19196,51.5386,-0.14165,Work,
05/08/14,Yazusushi,2014-08-05T18:43:22+01:00,2014-08-05T20:22:37+01:00,5955,51.506622,-0.146434,Sushi Restaurant,http://foursquare.com/venue/4d9b044ae086a35dd49ec6ad
05/08/14,Kahve Dünyası London,2014-08-05T20:38:52+01:00,2014-08-05T21:32:59+01:00,3247,51.50908301391827,-0.1362347602844238,Coffee Shop,http://foursquare.com/venue/4ea95d0b6d86765d4111781c
05/08/14,Kentish Town Railway Station (KTN),2014-08-05T22:06:56+01:00,2014-08-05T22:21:42+01:00,886,51.55046486877708,-0.1399683952331543,Train Station,http://foursquare.com/venue/4d60fa6629105941cd47fb46
05/08/14,Home,2014-08-05T22:43:07+01:00,2014-08-06T00:00:00+01:00,4613,51.61603,-0.24579,Home,
06/08/14,Home,2014-08-06T00:00:00+01:00,2014-08-06T09:03:20+01:00,32600,51.61603,-0.24579,Home,
